title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
Happy Gilmore,MOVIE,1996,PG-13,92,sport,['US'],0.0,tt0116483,7.0,217534.0
One Piece,SHOW,1999,TV-14,23,action,['JP'],21.0,tt0388629,8.8,112586.0
One Piece,SHOW,1999,TV-14,23,comedy,['JP'],21.0,tt0388629,8.8,112586.0
One Piece,SHOW,1999,TV-14,23,animation,['JP'],21.0,tt0388629,8.8,112586.0
One Piece,SHOW,1999,TV-14,23,drama,['JP'],21.0,tt0388629,8.8,112586.0
One Piece,SHOW,1999,TV-14,23,fantasy,['JP'],21.0,tt0388629,8.8,112586.0
Saving Private Ryan,MOVIE,1998,R,169,drama,['US'],0.0,tt0120815,8.6,1346020.0
Saving Private Ryan,MOVIE,1998,R,169,war,['US'],0.0,tt0120815,8.6,1346020.0
Cowboy Bebop,SHOW,1998,TV-14,25,western,['JP'],1.0,tt0213338,8.9,112887.0
Cowboy Bebop,SHOW,1998,TV-14,25,action,['JP'],1.0,tt0213338,8.9,112887.0
Cowboy Bebop,SHOW,1998,TV-14,25,scifi,['JP'],1.0,tt0213338,8.9,112887.0
Cowboy Bebop,SHOW,1998,TV-14,25,thriller,['JP'],1.0,tt0213338,8.9,112887.0
Cowboy Bebop,SHOW,1998,TV-14,25,animation,['JP'],1.0,tt0213338,8.9,112887.0
Cowboy Bebop,SHOW,1998,TV-14,25,comedy,['JP'],1.0,tt0213338,8.9,112887.0
Cowboy Bebop,SHOW,1998,TV-14,25,drama,['JP'],1.0,tt0213338,8.9,112887.0
Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,scifi,['US'],7.0,tt0106145,8.1,61145.0
Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,action,['US'],7.0,tt0106145,8.1,61145.0
Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,drama,['US'],7.0,tt0106145,8.1,61145.0
The Challenge,SHOW,1998,TV-14,40,reality,['US'],37.0,tt0176095,7.8,3274.0
The Challenge,SHOW,1998,TV-14,40,comedy,['US'],37.0,tt0176095,7.8,3274.0
The Challenge,SHOW,1998,TV-14,40,drama,['US'],37.0,tt0176095,7.8,3274.0
The Challenge,SHOW,1998,TV-14,40,scifi,['US'],37.0,tt0176095,7.8,3274.0
Gattaca,MOVIE,1997,PG-13,106,thriller,['US'],0.0,tt0119177,7.8,298168.0
Gattaca,MOVIE,1997,PG-13,106,drama,['US'],0.0,tt0119177,7.8,298168.0
Gattaca,MOVIE,1997,PG-13,106,scifi,['US'],0.0,tt0119177,7.8,298168.0
Gilmore Girls,SHOW,2000,TV-14,46,comedy,['US'],8.0,tt0238784,8.2,119054.0
Gilmore Girls,SHOW,2000,TV-14,46,drama,['US'],8.0,tt0238784,8.2,119054.0
Blade,MOVIE,1998,R,120,action,['US'],0.0,tt0120611,7.1,267181.0
Blade,MOVIE,1998,R,120,scifi,['US'],0.0,tt0120611,7.1,267181.0
Blade,MOVIE,1998,R,120,horror,['US'],0.0,tt0120611,7.1,267181.0
You've Got Mail,MOVIE,1998,PG,119,romance,['US'],0.0,tt0128853,6.7,209258.0
You've Got Mail,MOVIE,1998,PG,119,drama,['US'],0.0,tt0128853,6.7,209258.0
You've Got Mail,MOVIE,1998,PG,119,comedy,['US'],0.0,tt0128853,6.7,209258.0
Starship Troopers,MOVIE,1997,R,129,scifi,['US'],0.0,tt0120201,7.3,288960.0
Starship Troopers,MOVIE,1997,R,129,thriller,['US'],0.0,tt0120201,7.3,288960.0
Starship Troopers,MOVIE,1997,R,129,action,['US'],0.0,tt0120201,7.3,288960.0
Neon Genesis Evangelion,SHOW,1995,TV-14,24,scifi,['JP'],1.0,tt0112159,8.5,64727.0
Neon Genesis Evangelion,SHOW,1995,TV-14,24,action,['JP'],1.0,tt0112159,8.5,64727.0
Neon Genesis Evangelion,SHOW,1995,TV-14,24,drama,['JP'],1.0,tt0112159,8.5,64727.0
Neon Genesis Evangelion,SHOW,1995,TV-14,24,thriller,['JP'],1.0,tt0112159,8.5,64727.0
Neon Genesis Evangelion,SHOW,1995,TV-14,24,fantasy,['JP'],1.0,tt0112159,8.5,64727.0
Neon Genesis Evangelion,SHOW,1995,TV-14,24,animation,['JP'],1.0,tt0112159,8.5,64727.0
The Magic School Bus,SHOW,1994,TV-Y,26,scifi,"['US', 'CA']",4.0,tt0108847,7.8,9708.0
The Magic School Bus,SHOW,1994,TV-Y,26,comedy,"['US', 'CA']",4.0,tt0108847,7.8,9708.0
The Magic School Bus,SHOW,1994,TV-Y,26,family,"['US', 'CA']",4.0,tt0108847,7.8,9708.0
The Magic School Bus,SHOW,1994,TV-Y,26,fantasy,"['US', 'CA']",4.0,tt0108847,7.8,9708.0
The Magic School Bus,SHOW,1994,TV-Y,26,animation,"['US', 'CA']",4.0,tt0108847,7.8,9708.0
Donnie Brasco,MOVIE,1997,R,127,thriller,['US'],0.0,tt0119008,7.7,300073.0
Donnie Brasco,MOVIE,1997,R,127,drama,['US'],0.0,tt0119008,7.7,300073.0
Donnie Brasco,MOVIE,1997,R,127,crime,['US'],0.0,tt0119008,7.7,300073.0
Power Rangers,SHOW,1993,TV-Y7,22,scifi,['US'],29.0,tt0106064,6.5,21949.0
Power Rangers,SHOW,1993,TV-Y7,22,action,['US'],29.0,tt0106064,6.5,21949.0
Power Rangers,SHOW,1993,TV-Y7,22,fantasy,['US'],29.0,tt0106064,6.5,21949.0
Power Rangers,SHOW,1993,TV-Y7,22,family,['US'],29.0,tt0106064,6.5,21949.0
U.S. Marshals,MOVIE,1998,PG-13,126,thriller,['US'],0.0,tt0120873,6.5,103263.0
U.S. Marshals,MOVIE,1998,PG-13,126,crime,['US'],0.0,tt0120873,6.5,103263.0
U.S. Marshals,MOVIE,1998,PG-13,126,action,['US'],0.0,tt0120873,6.5,103263.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,action,['US'],4.0,tt0222518,6.2,3808.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,animation,['US'],4.0,tt0222518,6.2,3808.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,scifi,['US'],4.0,tt0222518,6.2,3808.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,western,['US'],4.0,tt0222518,6.2,3808.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,fantasy,['US'],4.0,tt0222518,6.2,3808.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,comedy,['US'],4.0,tt0222518,6.2,3808.0
Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,family,['US'],4.0,tt0222518,6.2,3808.0
Wild Things,MOVIE,1998,R,108,drama,['US'],0.0,tt0194542,6.6,118811.0
Wild Things,MOVIE,1998,R,108,thriller,['US'],0.0,tt0194542,6.6,118811.0
Wild Things,MOVIE,1998,R,108,crime,['US'],0.0,tt0194542,6.6,118811.0
Wild Things,MOVIE,1998,R,108,european,['US'],0.0,tt0194542,6.6,118811.0
Last Action Hero,MOVIE,1993,PG-13,130,comedy,['US'],0.0,tt0107362,6.4,149290.0
Last Action Hero,MOVIE,1993,PG-13,130,action,['US'],0.0,tt0107362,6.4,149290.0
Last Action Hero,MOVIE,1993,PG-13,130,fantasy,['US'],0.0,tt0107362,6.4,149290.0
Seven Years in Tibet,MOVIE,1997,PG-13,136,drama,['US'],0.0,tt0120102,7.1,141308.0
Seven Years in Tibet,MOVIE,1997,PG-13,136,history,['US'],0.0,tt0120102,7.1,141308.0
Seven Years in Tibet,MOVIE,1997,PG-13,136,war,['US'],0.0,tt0120102,7.1,141308.0
The Devil's Advocate,MOVIE,1997,Not Available,144,horror,"['DE', 'US']",0.0,tt0118971,7.5,361422.0
The Devil's Advocate,MOVIE,1997,Not Available,144,thriller,"['DE', 'US']",0.0,tt0118971,7.5,361422.0
The Devil's Advocate,MOVIE,1997,Not Available,144,drama,"['DE', 'US']",0.0,tt0118971,7.5,361422.0
A River Runs Through It,MOVIE,1992,PG,123,drama,['US'],0.0,tt0105265,7.2,59086.0
"Girl, Interrupted",MOVIE,1999,R,127,drama,"['US', 'DE']",0.0,tt0172493,7.3,180532.0
"Girl, Interrupted",MOVIE,1999,R,127,european,"['US', 'DE']",0.0,tt0172493,7.3,180532.0
Goosebumps,SHOW,1995,TV-PG,22,scifi,"['CA', 'US']",4.0,tt0111987,7.6,13361.0
Goosebumps,SHOW,1995,TV-PG,22,fantasy,"['CA', 'US']",4.0,tt0111987,7.6,13361.0
Goosebumps,SHOW,1995,TV-PG,22,horror,"['CA', 'US']",4.0,tt0111987,7.6,13361.0
Goosebumps,SHOW,1995,TV-PG,22,thriller,"['CA', 'US']",4.0,tt0111987,7.6,13361.0
Goosebumps,SHOW,1995,TV-PG,22,family,"['CA', 'US']",4.0,tt0111987,7.6,13361.0
Goosebumps,SHOW,1995,TV-PG,22,music,"['CA', 'US']",4.0,tt0111987,7.6,13361.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,scifi,['JP'],7.0,tt4834194,7.2,20888.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,action,['JP'],7.0,tt4834194,7.2,20888.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,family,['JP'],7.0,tt4834194,7.2,20888.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,fantasy,['JP'],7.0,tt4834194,7.2,20888.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,animation,['JP'],7.0,tt4834194,7.2,20888.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,comedy,['JP'],7.0,tt4834194,7.2,20888.0
Yu-Gi-Oh!,SHOW,1998,TV-Y,22,drama,['JP'],7.0,tt4834194,7.2,20888.0
InuYasha,SHOW,2000,TV-14,25,action,['JP'],9.0,tt0290223,7.9,15823.0
InuYasha,SHOW,2000,TV-14,25,comedy,['JP'],9.0,tt0290223,7.9,15823.0
InuYasha,SHOW,2000,TV-14,25,scifi,['JP'],9.0,tt0290223,7.9,15823.0
InuYasha,SHOW,2000,TV-14,25,animation,['JP'],9.0,tt0290223,7.9,15823.0
InuYasha,SHOW,2000,TV-14,25,drama,['JP'],9.0,tt0290223,7.9,15823.0
InuYasha,SHOW,2000,TV-14,25,fantasy,['JP'],9.0,tt0290223,7.9,15823.0
InuYasha,SHOW,2000,TV-14,25,romance,['JP'],9.0,tt0290223,7.9,15823.0
Any Given Sunday,MOVIE,1999,R,162,drama,['US'],0.0,tt0146838,6.9,118479.0
Any Given Sunday,MOVIE,1999,R,162,sport,['US'],0.0,tt0146838,6.9,118479.0
Menace II Society,MOVIE,1993,R,97,drama,['US'],0.0,tt0107554,7.5,57399.0
Menace II Society,MOVIE,1993,R,97,crime,['US'],0.0,tt0107554,7.5,57399.0
Menace II Society,MOVIE,1993,R,97,thriller,['US'],0.0,tt0107554,7.5,57399.0
Desperado,MOVIE,1995,R,104,thriller,['US'],0.0,tt0112851,7.1,183638.0
Desperado,MOVIE,1995,R,104,action,['US'],0.0,tt0112851,7.1,183638.0
Desperado,MOVIE,1995,R,104,crime,['US'],0.0,tt0112851,7.1,183638.0
Desperado,MOVIE,1995,R,104,western,['US'],0.0,tt0112851,7.1,183638.0
Desperado,MOVIE,1995,R,104,european,['US'],0.0,tt0112851,7.1,183638.0
The Mask of Zorro,MOVIE,1998,PG-13,136,action,['US'],0.0,tt0120746,6.8,181306.0
The Mask of Zorro,MOVIE,1998,PG-13,136,thriller,['US'],0.0,tt0120746,6.8,181306.0
The Mask of Zorro,MOVIE,1998,PG-13,136,western,['US'],0.0,tt0120746,6.8,181306.0
The Mask of Zorro,MOVIE,1998,PG-13,136,comedy,['US'],0.0,tt0120746,6.8,181306.0
The Mask of Zorro,MOVIE,1998,PG-13,136,romance,['US'],0.0,tt0120746,6.8,181306.0
The Patriot,MOVIE,2000,R,165,drama,"['DE', 'US']",0.0,tt0187393,7.2,270231.0
The Patriot,MOVIE,2000,R,165,action,"['DE', 'US']",0.0,tt0187393,7.2,270231.0
The Patriot,MOVIE,2000,R,165,history,"['DE', 'US']",0.0,tt0187393,7.2,270231.0
The Patriot,MOVIE,2000,R,165,war,"['DE', 'US']",0.0,tt0187393,7.2,270231.0
Road Trip,MOVIE,2000,R,93,comedy,['US'],0.0,tt0215129,6.5,167670.0
Free Willy,MOVIE,1993,PG,112,drama,"['US', 'FR']",0.0,tt0106965,6.0,75244.0
Free Willy,MOVIE,1993,PG,112,family,"['US', 'FR']",0.0,tt0106965,6.0,75244.0
My First Errand,SHOW,1991,TV-G,19,reality,['JP'],12.0,Not Available,6.6,2279.0
3 Ninjas Kick Back,MOVIE,1994,PG,93,action,"['US', 'JP']",0.0,tt15327306,4.5,9208.0
3 Ninjas Kick Back,MOVIE,1994,PG,93,comedy,"['US', 'JP']",0.0,tt15327306,4.5,9208.0
3 Ninjas Kick Back,MOVIE,1994,PG,93,family,"['US', 'JP']",0.0,tt15327306,4.5,9208.0
3 Ninjas Kick Back,MOVIE,1994,PG,93,sport,"['US', 'JP']",0.0,tt15327306,4.5,9208.0
In the Line of Fire,MOVIE,1993,R,128,drama,['US'],0.0,tt0107206,7.2,101939.0
In the Line of Fire,MOVIE,1993,R,128,thriller,['US'],0.0,tt0107206,7.2,101939.0
In the Line of Fire,MOVIE,1993,R,128,action,['US'],0.0,tt0107206,7.2,101939.0
In the Line of Fire,MOVIE,1993,R,128,crime,['US'],0.0,tt0107206,7.2,101939.0
The Replacements,MOVIE,2000,PG-13,118,comedy,['US'],0.0,tt0191397,6.6,64087.0
The Replacements,MOVIE,2000,PG-13,118,sport,['US'],0.0,tt0191397,6.6,64087.0
Johnny Mnemonic,MOVIE,1995,R,97,scifi,"['US', 'CA']",0.0,tt0113481,5.6,71062.0
Johnny Mnemonic,MOVIE,1995,R,97,thriller,"['US', 'CA']",0.0,tt0113481,5.6,71062.0
Johnny Mnemonic,MOVIE,1995,R,97,action,"['US', 'CA']",0.0,tt0113481,5.6,71062.0
Johnny Mnemonic,MOVIE,1995,R,97,drama,"['US', 'CA']",0.0,tt0113481,5.6,71062.0
Little Women,MOVIE,1994,PG,115,drama,['US'],0.0,tt0110367,7.3,57621.0
Little Women,MOVIE,1994,PG,115,family,['US'],0.0,tt0110367,7.3,57621.0
Little Women,MOVIE,1994,PG,115,romance,['US'],0.0,tt0110367,7.3,57621.0
Anaconda,MOVIE,1997,PG-13,89,thriller,"['PE', 'US', 'BR']",0.0,tt0118615,4.8,103459.0
Anaconda,MOVIE,1997,PG-13,89,horror,"['PE', 'US', 'BR']",0.0,tt0118615,4.8,103459.0
Anaconda,MOVIE,1997,PG-13,89,action,"['PE', 'US', 'BR']",0.0,tt0118615,4.8,103459.0
My Girl,MOVIE,1991,PG,103,comedy,['US'],0.0,tt0102492,6.9,79800.0
My Girl,MOVIE,1991,PG,103,drama,['US'],0.0,tt0102492,6.9,79800.0
My Girl,MOVIE,1991,PG,103,family,['US'],0.0,tt0102492,6.9,79800.0
My Girl,MOVIE,1991,PG,103,romance,['US'],0.0,tt0102492,6.9,79800.0
My Girl,MOVIE,1991,PG,103,european,['US'],0.0,tt0102492,6.9,79800.0
Cliffhanger,MOVIE,1993,R,112,thriller,"['IT', 'US', 'FR']",0.0,tt0106582,6.5,128179.0
Cliffhanger,MOVIE,1993,R,112,action,"['IT', 'US', 'FR']",0.0,tt0106582,6.5,128179.0
Cliffhanger,MOVIE,1993,R,112,animation,"['IT', 'US', 'FR']",0.0,tt0106582,6.5,128179.0
I Know What You Did Last Summer,MOVIE,1997,R,101,horror,['US'],0.0,tt0119345,5.7,142696.0
I Know What You Did Last Summer,MOVIE,1997,R,101,thriller,['US'],0.0,tt0119345,5.7,142696.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,scifi,"['US', 'HK']",0.0,tt0103060,6.0,55499.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,action,"['US', 'HK']",0.0,tt0103060,6.0,55499.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,comedy,"['US', 'HK']",0.0,tt0103060,6.0,55499.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,family,"['US', 'HK']",0.0,tt0103060,6.0,55499.0
Barney & Friends,SHOW,1992,TV-G,28,family,['US'],14.0,tt0144701,3.8,9955.0
Hollow Man,MOVIE,2000,R,112,scifi,"['DE', 'US']",0.0,tt0164052,5.8,130099.0
Hollow Man,MOVIE,2000,R,112,action,"['DE', 'US']",0.0,tt0164052,5.8,130099.0
Hollow Man,MOVIE,2000,R,112,horror,"['DE', 'US']",0.0,tt0164052,5.8,130099.0
Hollow Man,MOVIE,2000,R,112,thriller,"['DE', 'US']",0.0,tt0164052,5.8,130099.0
Godzilla,MOVIE,1998,PG-13,133,thriller,['US'],0.0,tt0120685,5.4,191722.0
Godzilla,MOVIE,1998,PG-13,133,scifi,['US'],0.0,tt0120685,5.4,191722.0
Godzilla,MOVIE,1998,PG-13,133,action,['US'],0.0,tt0120685,5.4,191722.0
Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Not Available,87,scifi,['JP'],0.0,tt0169858,8.0,51938.0
Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Not Available,87,action,['JP'],0.0,tt0169858,8.0,51938.0
Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Not Available,87,drama,['JP'],0.0,tt0169858,8.0,51938.0
Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Not Available,87,fantasy,['JP'],0.0,tt0169858,8.0,51938.0
Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Not Available,87,animation,['JP'],0.0,tt0169858,8.0,51938.0
Spawn,MOVIE,1997,PG-13,96,fantasy,['US'],0.0,tt0120177,5.2,67761.0
Spawn,MOVIE,1997,PG-13,96,horror,['US'],0.0,tt0120177,5.2,67761.0
Spawn,MOVIE,1997,PG-13,96,scifi,['US'],0.0,tt0120177,5.2,67761.0
Spawn,MOVIE,1997,PG-13,96,thriller,['US'],0.0,tt0120177,5.2,67761.0
Spawn,MOVIE,1997,PG-13,96,action,['US'],0.0,tt0120177,5.2,67761.0
Spawn,MOVIE,1997,PG-13,96,drama,['US'],0.0,tt0120177,5.2,67761.0
Dennis the Menace,MOVIE,1993,PG,95,comedy,['US'],0.0,tt0106701,5.6,60779.0
Dennis the Menace,MOVIE,1993,PG,95,family,['US'],0.0,tt0106701,5.6,60779.0
The Net,MOVIE,1995,PG-13,114,thriller,['US'],0.0,tt0113957,5.9,66127.0
The Net,MOVIE,1995,PG-13,114,action,['US'],0.0,tt0113957,5.9,66127.0
The Net,MOVIE,1995,PG-13,114,crime,['US'],0.0,tt0113957,5.9,66127.0
The Net,MOVIE,1995,PG-13,114,drama,['US'],0.0,tt0113957,5.9,66127.0
The Devil's Own,MOVIE,1997,R,107,thriller,['US'],0.0,tt0962637,6.2,64625.0
The Devil's Own,MOVIE,1997,R,107,drama,['US'],0.0,tt0962637,6.2,64625.0
The Devil's Own,MOVIE,1997,R,107,action,['US'],0.0,tt0962637,6.2,64625.0
The Devil's Own,MOVIE,1997,R,107,crime,['US'],0.0,tt0962637,6.2,64625.0
The Devil's Own,MOVIE,1997,R,107,european,['US'],0.0,tt0962637,6.2,64625.0
Croupier,MOVIE,1998,R,94,thriller,"['FR', 'IE', 'GB', 'DE']",0.0,tt0159382,7.0,21382.0
Croupier,MOVIE,1998,R,94,european,"['FR', 'IE', 'GB', 'DE']",0.0,tt0159382,7.0,21382.0
Croupier,MOVIE,1998,R,94,crime,"['FR', 'IE', 'GB', 'DE']",0.0,tt0159382,7.0,21382.0
Croupier,MOVIE,1998,R,94,drama,"['FR', 'IE', 'GB', 'DE']",0.0,tt0159382,7.0,21382.0
Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,fantasy,"['HK', 'US']",0.0,tt0108308,4.7,33128.0
Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,scifi,"['HK', 'US']",0.0,tt0108308,4.7,33128.0
Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,action,"['HK', 'US']",0.0,tt0108308,4.7,33128.0
Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,comedy,"['HK', 'US']",0.0,tt0108308,4.7,33128.0
Teenage Mutant Ninja Turtles III,MOVIE,1993,PG,96,family,"['HK', 'US']",0.0,tt0108308,4.7,33128.0
The General's Daughter,MOVIE,1999,R,116,drama,"['US', 'DE']",0.0,tt0144214,6.4,58726.0
The General's Daughter,MOVIE,1999,R,116,crime,"['US', 'DE']",0.0,tt0144214,6.4,58726.0
The General's Daughter,MOVIE,1999,R,116,thriller,"['US', 'DE']",0.0,tt0144214,6.4,58726.0
The Next Karate Kid,MOVIE,1994,PG,107,drama,['US'],0.0,tt0110657,4.5,30138.0
The Next Karate Kid,MOVIE,1994,PG,107,family,['US'],0.0,tt0110657,4.5,30138.0
The Next Karate Kid,MOVIE,1994,PG,107,romance,['US'],0.0,tt0110657,4.5,30138.0
The Next Karate Kid,MOVIE,1994,PG,107,sport,['US'],0.0,tt0110657,4.5,30138.0
The Next Karate Kid,MOVIE,1994,PG,107,action,['US'],0.0,tt0110657,4.5,30138.0
I Still Know What You Did Last Summer,MOVIE,1998,R,100,thriller,['US'],0.0,tt0130018,4.7,73269.0
I Still Know What You Did Last Summer,MOVIE,1998,R,100,horror,['US'],0.0,tt0130018,4.7,73269.0
Double Team,MOVIE,1997,R,93,scifi,"['US', 'HK']",0.0,tt0119013,4.7,34127.0
Double Team,MOVIE,1997,R,93,action,"['US', 'HK']",0.0,tt0119013,4.7,34127.0
Double Team,MOVIE,1997,R,93,comedy,"['US', 'HK']",0.0,tt0119013,4.7,34127.0
Double Team,MOVIE,1997,R,93,thriller,"['US', 'HK']",0.0,tt0119013,4.7,34127.0
Under Suspicion,MOVIE,2000,R,110,thriller,['US'],0.0,tt0164212,6.5,25432.0
Under Suspicion,MOVIE,2000,R,110,crime,['US'],0.0,tt0164212,6.5,25432.0
Under Suspicion,MOVIE,2000,R,110,drama,['US'],0.0,tt0164212,6.5,25432.0
Under Suspicion,MOVIE,2000,R,110,european,['US'],0.0,tt0164212,6.5,25432.0
Moesha,SHOW,1996,TV-PG,21,drama,['US'],6.0,tt0115275,5.7,3713.0
Moesha,SHOW,1996,TV-PG,21,comedy,['US'],6.0,tt0115275,5.7,3713.0
Moesha,SHOW,1996,TV-PG,21,family,['US'],6.0,tt0115275,5.7,3713.0
"Sister, Sister",SHOW,1994,TV-PG,22,comedy,['US'],6.0,tt0108927,6.2,12535.0
"Sister, Sister",SHOW,1994,TV-PG,22,drama,['US'],6.0,tt0108927,6.2,12535.0
"Sister, Sister",SHOW,1994,TV-PG,22,family,['US'],6.0,tt0108927,6.2,12535.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,scifi,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,comedy,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,drama,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,family,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,fantasy,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,romance,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,animation,['JP'],4.0,tt0221735,8.0,4936.0
Cardcaptor Sakura,SHOW,1998,TV-Y7,25,action,['JP'],4.0,tt0221735,8.0,4936.0
Geronimo: An American Legend,MOVIE,1993,PG-13,115,western,['US'],0.0,tt0107004,6.5,11506.0
Geronimo: An American Legend,MOVIE,1993,PG-13,115,drama,['US'],0.0,tt0107004,6.5,11506.0
Geronimo: An American Legend,MOVIE,1993,PG-13,115,history,['US'],0.0,tt0107004,6.5,11506.0
The Mirror Has Two Faces,MOVIE,1996,PG-13,126,romance,['US'],0.0,tt0117057,6.6,19829.0
The Mirror Has Two Faces,MOVIE,1996,PG-13,126,comedy,['US'],0.0,tt0117057,6.6,19829.0
The Mirror Has Two Faces,MOVIE,1996,PG-13,126,drama,['US'],0.0,tt0117057,6.6,19829.0
Girlfriends,SHOW,2000,TV-PG,21,comedy,['US'],8.0,tt0247102,7.2,4482.0
Girlfriends,SHOW,2000,TV-PG,21,drama,['US'],8.0,tt0247102,7.2,4482.0
Bill Hicks: One Night Stand,MOVIE,1991,NC-17,30,comedy,['US'],0.0,Not Available,6.6,2279.0
Knight Rider 2000,MOVIE,1991,G,91,action,['US'],0.0,tt0102227,4.5,3178.0
Knight Rider 2000,MOVIE,1991,G,91,scifi,['US'],0.0,tt0102227,4.5,3178.0
The Last Days,MOVIE,1998,PG-13,87,drama,['US'],0.0,tt0174852,7.9,4247.0
The Last Days,MOVIE,1998,PG-13,87,documentation,['US'],0.0,tt0174852,7.9,4247.0
The Last Days,MOVIE,1998,PG-13,87,war,['US'],0.0,tt0174852,7.9,4247.0
The Parkers,SHOW,1999,TV-PG,19,comedy,['US'],5.0,tt0200353,6.8,2346.0
Heavy,MOVIE,1995,R,105,romance,['US'],0.0,tt0113280,6.8,4921.0
Heavy,MOVIE,1995,R,105,drama,['US'],0.0,tt0113280,6.8,4921.0
Bill Hicks: Revelations,MOVIE,1993,Not Available,74,comedy,['GB'],0.0,tt0152183,8.5,3085.0
Bill Hicks: Revelations,MOVIE,1993,Not Available,74,documentation,['GB'],0.0,tt0152183,8.5,3085.0
Sankofa,MOVIE,1993,Not Available,124,drama,"['GH', 'GB', 'US', 'BF', 'DE']",0.0,tt0108041,7.0,678.0
Sankofa,MOVIE,1993,Not Available,124,european,"['GH', 'GB', 'US', 'BF', 'DE']",0.0,tt0108041,7.0,678.0
Bill Hicks: Relentless,MOVIE,1992,Not Available,61,comedy,['GB'],0.0,Not Available,6.6,2279.0
Dale's Supermarket Sweep,SHOW,1993,TV-G,21,,['GB'],8.0,tt0962853,7.1,39.0
Jerry Seinfeld: I'm Telling You for the Last Time,MOVIE,1998,G,75,comedy,['US'],0.0,tt0500140,7.9,5834.0
Jerry Seinfeld: I'm Telling You for the Last Time,MOVIE,1998,G,75,documentation,['US'],0.0,tt0500140,7.9,5834.0
Children of God,MOVIE,1994,Not Available,63,documentation,['GB'],0.0,tt6051792,6.4,589.0
Wild Tango,MOVIE,1993,R,124,drama,"['AR', 'ES']",0.0,tt0108291,6.7,1564.0
Wild Tango,MOVIE,1993,R,124,music,"['AR', 'ES']",0.0,tt0108291,6.7,1564.0
Wild Tango,MOVIE,1993,R,124,romance,"['AR', 'ES']",0.0,tt0108291,6.7,1564.0
Kuch Kuch Hota Hai,MOVIE,1998,G,185,drama,['IN'],0.0,tt0172684,7.6,51640.0
Kuch Kuch Hota Hai,MOVIE,1998,G,185,romance,['IN'],0.0,tt0172684,7.6,51640.0
Kuch Kuch Hota Hai,MOVIE,1998,G,185,comedy,['IN'],0.0,tt0172684,7.6,51640.0
Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,comedy,['FR'],7.0,tt0213363,7.4,4185.0
Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,family,['FR'],7.0,tt0213363,7.4,4185.0
Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,action,['FR'],7.0,tt0213363,7.4,4185.0
Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,animation,['FR'],7.0,tt0213363,7.4,4185.0
Oggy and the Cockroaches,SHOW,1999,TV-Y7,9,european,['FR'],7.0,tt0213363,7.4,4185.0
